disease,gene,score
39,2618,0.816
34,2618,0.778
78,2618,0.738
82,2618,0.703
28,2618,0.675
11,2618,0.603
20,2618,0.583
14,2618,0.547
70,2618,0.542
50,2618,0.541
30,2618,0.517
3,2618,0.514
70,964,2.41
82,964,2.299
14,964,2.296
75,964,2.065
44,964,2.029
38,964,1.935
50,964,1.931
64,964,1.92
31,964,1.916
71,964,1.904
26,964,1.866
7,964,1.821
4,964,1.819
47,964,1.805
6,964,1.802
79,964,1.796
56,964,1.759
24,964,1.705
49,964,1.705
19,964,1.699
55,964,1.663
37,964,1.66
32,964,1.611
34,964,1.594
3,964,1.583
30,964,1.578
11,964,1.575
68,964,1.518
73,964,1.509
81,964,1.509
39,964,1.493
1,964,1.422
52,964,1.358
90,964,1.35
23,964,1.347
28,964,1.335
83,964,1.308
20,964,1.301
88,964,1.297
13,964,1.287
72,964,1.284
0,964,1.281
43,964,1.246
60,964,1.194
86,964,1.17
54,964,1.108
2,964,1.107
89,964,1.105
61,964,1.026
48,964,1.024
12,964,0.994
21,964,0.953
36,964,0.94
53,964,0.88
85,964,0.855
25,964,0.815
58,964,0.779
41,964,0.735
80,964,0.633
51,964,0.597
35,964,0.533
10,964,0.512
33,964,0.508
90,2711,1.121
31,2711,1.024
60,2711,0.983
72,2711,0.962
56,2711,0.869
85,2711,0.852
44,2711,0.832
66,2711,0.736
24,2711,0.693
50,2711,0.689
38,2711,0.644
55,2711,0.612
77,2711,0.591
26,2711,0.585
86,2711,0.576
4,2711,0.545
21,2711,0.51
47,88,1.977
79,88,1.892
7,88,1.826
19,88,1.784
70,88,1.6
44,88,1.501
75,88,1.41
5,88,1.336
64,88,1.327
24,88,1.311
31,88,1.277
4,88,1.26
55,88,1.186
37,88,1.158
6,88,1.134
56,88,1.125
14,88,1.114
82,88,1.112
85,88,1.059
90,88,1.05
73,88,1.04
34,88,1.037
11,88,1.031
1,88,0.997
45,88,0.989
3,88,0.986
30,88,0.961
26,88,0.957
32,88,0.941
66,88,0.916
83,88,0.904
54,88,0.885
39,88,0.882
68,88,0.868
20,88,0.836
89,88,0.806
76,88,0.733
50,88,0.731
88,88,0.659
29,88,0.657
81,88,0.656
61,88,0.642
48,88,0.64
49,88,0.634
52,88,0.628
28,88,0.576
78,88,0.571
38,88,0.559
58,88,0.521
42,88,0.512
72,88,0.512
56,820,2.04
31,820,2.034
73,820,1.952
20,820,1.921
64,820,1.889
44,820,1.857
6,820,1.823
34,820,1.677
39,820,1.671
11,820,1.642
30,820,1.58
3,820,1.577
81,820,1.533
55,820,1.512
24,820,1.506
26,820,1.385
4,820,1.373
61,820,1.263
37,820,1.262
48,820,1.261
32,820,1.24
83,820,1.094
49,820,1.083
28,820,1.055
89,820,1.054
12,820,0.939
88,820,0.92
36,820,0.775
86,820,0.765
70,820,0.747
60,820,0.683
72,820,0.649
68,820,0.629
54,820,0.529
25,820,0.513
79,2712,2.544
80,2712,2.41
7,2712,2.376
47,2712,2.284
70,2712,2.199
19,2712,2.147
75,2712,2.015
54,2712,1.829
82,2712,1.804
90,2712,1.652
14,2712,1.645
43,2712,1.604
50,2712,1.373
64,2712,1.32
26,2712,1.276
10,2712,1.192
67,2712,1.189
31,2712,1.184
9,2712,1.174
44,2712,1.127
25,2712,1.108
46,2712,1.089
4,2712,1.081
72,2712,1.053
21,2712,1.042
85,2712,1.024
38,2712,0.985
56,2712,0.92
6,2712,0.914
55,2712,0.883
37,2712,0.849
88,2712,0.809
1,2712,0.803
24,2712,0.793
49,2712,0.746
34,2712,0.738
53,2712,0.728
61,2712,0.718
48,2712,0.716
73,2712,0.7
40,2712,0.692
5,2712,0.664
83,2712,0.636
11,2712,0.593
39,2712,0.566
8,2712,0.552
32,2712,0.544
3,2712,0.506
55,1201,2.971
31,1201,1.715
85,1201,1.71
79,1201,1.68
44,1201,1.559
56,1201,1.523
24,1201,1.403
4,1201,1.398
38,1201,1.37
64,1201,1.356
70,1201,1.355
75,1201,1.261
50,1201,1.23
82,1201,1.219
14,1201,1.189
73,1201,1.15
21,1201,1.128
7,1201,1.121
47,1201,1.116
26,1201,1.109
32,1201,1.066
6,1201,1.057
19,1201,1.047
37,1201,1.028
66,1201,0.968
11,1201,0.954
30,1201,0.869
3,1201,0.865
20,1201,0.851
34,1201,0.803
83,1201,0.802
43,1201,0.795
71,1201,0.769
80,1201,0.768
89,1201,0.74
49,1201,0.736
88,1201,0.721
52,1201,0.715
28,1201,0.709
68,1201,0.597
39,1201,0.583
72,1201,0.555
10,1201,0.525
60,1201,0.506
70,403,0.872
4,403,0.868
74,403,0.741
32,403,0.741
14,403,0.729
37,403,0.725
34,403,0.706
79,403,0.687
44,403,0.638
75,403,0.615
31,403,0.547
24,403,0.537
26,403,0.535
29,2199,2.278
70,2199,1.233
79,2199,1.028
14,2199,0.898
38,2199,0.69
82,2199,0.674
47,2199,0.667
19,2199,0.627
43,2199,0.619
50,2199,0.611
75,2199,0.583
25,2199,0.542
55,61,1.619
4,61,1.526
41,61,1.476
17,61,1.422
31,61,1.286
44,61,1.256
37,61,1.192
26,61,1.151
32,61,1.14
34,61,1.099
64,61,1.093
56,61,1.047
39,61,1.03
50,61,0.951
49,61,0.92
71,61,0.842
70,61,0.814
23,61,0.812
73,61,0.798
83,61,0.795
38,61,0.747
86,61,0.732
11,61,0.714
35,61,0.698
65,61,0.687
24,61,0.654
79,61,0.653
60,61,0.649
30,61,0.645
68,61,0.644
3,61,0.642
72,61,0.587
6,61,0.579
20,61,0.577
88,61,0.577
44,2397,2.289
31,2397,2.184
70,2397,2.034
73,2397,2.005
56,2397,2.005
4,2397,1.978
11,2397,1.917
50,2397,1.916
30,2397,1.886
3,2397,1.883
64,2397,1.878
55,2397,1.866
82,2397,1.833
6,2397,1.817
26,2397,1.786
14,2397,1.763
24,2397,1.751
38,2397,1.736
37,2397,1.676
34,2397,1.628
32,2397,1.591
79,2397,1.581
20,2397,1.566
85,2397,1.565
68,2397,1.535
7,2397,1.522
39,2397,1.52
88,2397,1.517
83,2397,1.505
43,2397,1.501
49,2397,1.491
75,2397,1.469
66,2397,1.463
81,2397,1.461
47,2397,1.429
21,2397,1.422
71,2397,1.393
89,2397,1.339
90,2397,1.308
12,2397,1.304
54,2397,1.3
19,2397,1.281
25,2397,1.253
10,2397,1.252
36,2397,1.193
72,2397,1.187
28,2397,1.168
61,2397,1.157
48,2397,1.155
52,2397,1.145
60,2397,1.135
1,2397,1.036
86,2397,1.035
53,2397,0.913
23,2397,0.871
58,2397,0.862
42,2397,0.805
63,2397,0.777
8,2397,0.754
80,2397,0.741
41,2397,0.716
51,2397,0.702
33,2397,0.68
5,2397,0.669
15,2397,0.666
29,2397,0.618
77,2397,0.589
13,2397,0.507
70,2705,1.452
82,2705,1.369
64,2705,1.26
14,2705,1.184
31,2705,1.182
50,2705,1.162
75,2705,1.13
44,2705,1.071
90,2705,1.068
7,2705,1.002
55,2705,0.999
4,2705,0.966
21,2705,0.964
38,2705,0.957
79,2705,0.949
61,2705,0.903
48,2705,0.901
56,2705,0.87
6,2705,0.859
80,2705,0.797
54,2705,0.782
25,2705,0.756
47,2705,0.749
43,2705,0.728
73,2705,0.71
26,2705,0.681
19,2705,0.671
71,2705,0.647
34,2705,0.645
68,2705,0.624
49,2705,0.59
37,2705,0.569
33,2705,0.565
85,2705,0.551
24,2705,0.546
72,2705,0.527
70,411,2.263
75,411,2.242
44,411,2.149
50,411,2.09
7,411,2.064
21,411,2.054
14,411,2.037
79,411,2.003
31,411,2.001
4,411,1.994
82,411,1.967
47,411,1.953
19,411,1.898
73,411,1.892
55,411,1.874
26,411,1.851
38,411,1.829
56,411,1.81
64,411,1.781
43,411,1.735
6,411,1.702
37,411,1.697
24,411,1.694
11,411,1.671
25,411,1.65
3,411,1.648
1,411,1.648
30,411,1.639
10,411,1.595
49,411,1.547
32,411,1.512
52,411,1.504
34,411,1.493
68,411,1.482
88,411,1.465
20,411,1.458
83,411,1.456
71,411,1.449
90,411,1.423
54,411,1.407
39,411,1.29
81,411,1.284
72,411,1.237
28,411,1.227
48,411,1.212
85,411,1.207
61,411,1.206
60,411,1.192
89,411,1.143
91,411,1.137
86,411,1.132
12,411,1.052
41,411,1.039
80,411,1.033
42,411,1.025
5,411,1.01
62,411,0.993
66,411,0.966
53,411,0.951
58,411,0.929
13,411,0.921
0,411,0.921
8,411,0.884
67,411,0.88
29,411,0.819
33,411,0.804
23,411,0.767
2,411,0.733
36,411,0.705
46,411,0.635
59,411,0.578
78,411,0.574
63,411,0.538
31,2381,1.75
38,2381,1.487
85,2381,1.383
56,2381,1.291
63,2381,1.053
50,2381,1.028
70,2381,0.687
14,2381,0.534
44,2265,2.684
10,2265,2.583
31,2265,2.396
73,2265,2.351
55,2265,2.321
6,2265,2.28
4,2265,2.264
11,2265,2.25
3,2265,2.242
56,2265,2.242
30,2265,2.238
70,2265,2.16
24,2265,2.144
7,2265,2.12
47,2265,2.097
58,2265,2.093
26,2265,2.078
75,2265,2.074
64,2265,2.066
79,2265,2.059
19,2265,2.03
37,2265,1.99
81,2265,1.975
34,2265,1.946
82,2265,1.924
68,2265,1.899
50,2265,1.873
14,2265,1.862
20,2265,1.83
32,2265,1.828
39,2265,1.825
89,2265,1.75
83,2265,1.734
49,2265,1.701
1,2265,1.672
52,2265,1.663
38,2265,1.661
88,2265,1.64
43,2265,1.621
71,2265,1.599
21,2265,1.525
72,2265,1.525
28,2265,1.518
36,2265,1.476
90,2265,1.458
60,2265,1.456
33,2265,1.432
85,2265,1.376
61,2265,1.375
48,2265,1.373
29,2265,1.301
86,2265,1.296
77,2265,1.285
54,2265,1.262
42,2265,1.25
25,2265,1.248
66,2265,1.242
12,2265,1.177
80,2265,1.164
51,2265,1.136
41,2265,1.12
23,2265,1.063
22,2265,1.032
15,2265,1.03
53,2265,1.019
17,2265,1.015
78,2265,1.015
76,2265,0.97
2,2265,0.917
13,2265,0.869
91,2265,0.845
65,2265,0.797
9,2265,0.73
0,2265,0.726
8,2265,0.699
87,2265,0.671
67,2265,0.668
62,2265,0.599
16,2265,0.519
63,2265,0.517
5,2265,0.513
70,1476,3.553
14,1476,3.444
82,1476,3.426
75,1476,3.235
7,1476,3.107
50,1476,3.082
47,1476,2.995
79,1476,2.989
38,1476,2.929
19,1476,2.895
44,1476,2.856
64,1476,2.818
31,1476,2.792
26,1476,2.787
71,1476,2.72
4,1476,2.719
1,1476,2.674
55,1476,2.662
49,1476,2.647
56,1476,2.633
90,1476,2.534
6,1476,2.524
24,1476,2.48
37,1476,2.473
54,1476,2.435
11,1476,2.435
73,1476,2.42
3,1476,2.412
30,1476,2.407
43,1476,2.402
68,1476,2.378
32,1476,2.367
34,1476,2.319
21,1476,2.288
52,1476,2.277
88,1476,2.265
83,1476,2.213
39,1476,2.189
72,1476,2.176
20,1476,2.117
0,1476,2.098
13,1476,2.092
85,1476,2.066
81,1476,2.059
25,1476,2.016
60,1476,2.001
58,1476,1.94
80,1476,1.928
28,1476,1.916
86,1476,1.903
10,1476,1.848
53,1476,1.832
12,1476,1.83
48,1476,1.829
61,1476,1.829
5,1476,1.816
36,1476,1.799
2,1476,1.785
66,1476,1.772
41,1476,1.746
89,1476,1.691
23,1476,1.639
67,1476,1.54
29,1476,1.532
33,1476,1.495
65,1476,1.396
42,1476,1.386
77,1476,1.386
8,1476,1.313
51,1476,1.243
63,1476,1.234
62,1476,1.143
91,1476,1.136
16,1476,1.067
27,1476,1.032
78,1476,0.975
9,1476,0.944
69,1476,0.868
40,1476,0.849
15,1476,0.821
22,1476,0.795
35,1476,0.755
87,1476,0.712
76,1476,0.708
18,1476,0.676
46,1476,0.661
84,1476,0.61
74,1476,0.517
11,1402,1.895
30,1402,1.889
3,1402,1.886
44,1402,1.835
73,1402,1.797
55,1402,1.777
31,1402,1.72
64,1402,1.714
6,1402,1.632
56,1402,1.626
4,1402,1.553
66,1402,1.53
24,1402,1.529
50,1402,1.485
26,1402,1.48
85,1402,1.464
37,1402,1.354
70,1402,1.334
75,1402,1.301
81,1402,1.291
83,1402,1.256
36,1402,1.245
34,1402,1.244
49,1402,1.242
88,1402,1.241
68,1402,1.202
7,1402,1.178
20,1402,1.136
38,1402,1.13
89,1402,1.115
1,1402,1.112
43,1402,1.086
14,1402,1.081
39,1402,1.071
82,1402,1.03
32,1402,1.019
23,1402,0.966
79,1402,0.96
71,1402,0.954
19,1402,0.954
60,1402,0.934
72,1402,0.934
47,1402,0.925
52,1402,0.91
33,1402,0.857
25,1402,0.832
12,1402,0.808
61,1402,0.761
48,1402,0.759
28,1402,0.695
42,1402,0.539
78,1402,0.526
71,426,1.459
38,426,1.444
50,426,1.37
70,426,1.242
14,426,1.081
75,426,1.06
82,426,1.037
44,426,0.981
79,426,0.837
31,426,0.743
66,426,0.653
73,426,0.637
2,426,0.615
47,426,0.612
64,426,0.611
85,426,0.57
4,426,0.565
34,426,0.561
6,426,0.557
26,426,0.549
4,1393,1.663
44,1393,1.657
88,1393,1.64
65,1393,1.596
31,1393,1.575
26,1393,1.564
64,1393,1.473
37,1393,1.437
38,1393,1.425
55,1393,1.417
56,1393,1.411
49,1393,1.385
32,1393,1.366
83,1393,1.34
52,1393,1.316
24,1393,1.261
73,1393,1.245
6,1393,1.244
11,1393,1.2
30,1393,1.198
3,1393,1.195
34,1393,1.15
71,1393,1.14
68,1393,1.136
20,1393,1.06
23,1393,1.048
39,1393,1.047
12,1393,1.032
70,1393,1.028
50,1393,0.999
86,1393,0.898
81,1393,0.834
89,1393,0.763
43,1393,0.744
14,1393,0.653
53,1393,0.652
33,1393,0.645
82,1393,0.631
75,1393,0.629
36,1393,0.618
13,1393,0.607
28,1393,0.548
61,1393,0.521
47,1393,0.519
48,1393,0.519
79,359,2.568
73,359,2.478
70,359,2.288
75,359,2.259
44,359,2.168
50,359,2.126
14,359,2.074
7,359,2.039
4,359,2.016
82,359,2.015
31,359,1.999
47,359,1.983
21,359,1.957
19,359,1.932
38,359,1.879
26,359,1.877
55,359,1.851
64,359,1.804
56,359,1.793
43,359,1.754
6,359,1.744
37,359,1.741
11,359,1.682
24,359,1.676
52,359,1.676
3,359,1.645
25,359,1.636
30,359,1.632
1,359,1.62
68,359,1.609
10,359,1.609
49,359,1.592
34,359,1.553
32,359,1.501
71,359,1.495
20,359,1.476
54,359,1.448
90,359,1.432
58,359,1.425
88,359,1.415
39,359,1.412
83,359,1.404
81,359,1.371
85,359,1.278
28,359,1.272
72,359,1.201
48,359,1.178
0,359,1.176
61,359,1.172
13,359,1.148
60,359,1.138
86,359,1.113
89,359,1.106
66,359,1.083
41,359,1.082
12,359,1.078
62,359,1.077
33,359,0.989
5,359,0.98
36,359,0.947
53,359,0.939
42,359,0.877
2,359,0.857
80,359,0.848
91,359,0.829
67,359,0.813
78,359,0.81
23,359,0.776
46,359,0.695
8,359,0.639
63,359,0.62
76,359,0.523
70,1025,2.46
7,1025,2.417
75,1025,2.336
47,1025,2.287
82,1025,2.246
79,1025,2.226
14,1025,2.216
44,1025,2.198
73,1025,2.19
6,1025,2.189
19,1025,2.181
43,1025,2.168
31,1025,2.161
21,1025,2.158
11,1025,2.044
30,1025,2.023
3,1025,2.022
56,1025,2.018
55,1025,2.012
26,1025,2.011
64,1025,1.986
81,1025,1.985
50,1025,1.963
24,1025,1.937
4,1025,1.915
72,1025,1.91
10,1025,1.882
25,1025,1.863
54,1025,1.811
1,1025,1.799
88,1025,1.746
38,1025,1.745
34,1025,1.742
49,1025,1.734
80,1025,1.713
20,1025,1.712
90,1025,1.697
39,1025,1.648
83,1025,1.607
68,1025,1.59
37,1025,1.554
86,1025,1.429
85,1025,1.425
32,1025,1.399
29,1025,1.345
40,1025,1.318
71,1025,1.315
89,1025,1.28
60,1025,1.278
28,1025,1.24
5,1025,1.237
52,1025,1.189
61,1025,1.186
48,1025,1.184
12,1025,1.114
66,1025,1.112
42,1025,1.082
67,1025,1.036
36,1025,0.988
13,1025,0.854
0,1025,0.85
53,1025,0.827
51,1025,0.814
23,1025,0.808
33,1025,0.793
16,1025,0.784
91,1025,0.765
62,1025,0.636
9,1025,0.622
77,1025,0.613
58,1025,0.603
41,1025,0.569
53,2056,2.166
4,2056,1.762
44,2056,1.748
32,2056,1.719
37,2056,1.714
83,2056,1.535
86,2056,1.469
26,2056,1.432
31,2056,1.38
73,2056,1.328
56,2056,1.193
55,2056,1.187
64,2056,1.185
6,2056,1.166
30,2056,1.105
11,2056,1.104
3,2056,1.102
24,2056,1.026
34,2056,0.941
49,2056,0.941
81,2056,0.913
39,2056,0.911
77,2056,0.896
46,2056,0.855
20,2056,0.817
88,2056,0.812
89,2056,0.792
70,2056,0.779
50,2056,0.758
68,2056,0.732
41,2056,0.726
58,2056,0.672
36,2056,0.644
60,2056,0.599
72,2056,0.537
82,2056,0.527
79,2605,2.0
70,2605,1.96
80,2605,1.957
44,2605,1.913
31,2605,1.847
73,2605,1.789
72,2605,1.778
4,2605,1.748
60,2605,1.711
6,2605,1.709
26,2605,1.703
24,2605,1.696
82,2605,1.689
30,2605,1.677
3,2605,1.677
11,2605,1.672
64,2605,1.609
56,2605,1.58
47,2605,1.529
14,2605,1.498
37,2605,1.493
34,2605,1.481
75,2605,1.472
55,2605,1.465
32,2605,1.436
43,2605,1.431
81,2605,1.401
39,2605,1.389
50,2605,1.388
83,2605,1.385
49,2605,1.382
88,2605,1.345
20,2605,1.332
12,2605,1.319
7,2605,1.301
68,2605,1.288
19,2605,1.28
85,2605,1.244
1,2605,1.217
89,2605,1.167
28,2605,1.156
90,2605,1.112
54,2605,1.09
38,2605,1.08
21,2605,1.074
25,2605,1.014
36,2605,0.989
61,2605,0.974
48,2605,0.972
86,2605,0.941
66,2605,0.888
42,2605,0.852
71,2605,0.826
10,2605,0.78
52,2605,0.691
58,2605,0.678
23,2605,0.674
62,2605,0.664
0,2605,0.642
13,2605,0.627
22,2605,0.621
33,2605,0.566
9,2605,0.528
18,2605,0.506
65,1167,2.769
55,1167,2.21
44,1167,1.129
4,1167,1.127
56,1167,1.119
31,1167,1.115
37,1167,0.973
38,1167,0.949
32,1167,0.947
24,1167,0.923
26,1167,0.921
20,1167,0.919
88,1167,0.894
73,1167,0.871
71,1167,0.841
61,1167,0.787
48,1167,0.785
64,1167,0.748
49,1167,0.731
12,1167,0.729
83,1167,0.664
50,1167,0.662
86,1167,0.648
1,1167,0.559
55,443,1.768
71,443,0.795
75,562,3.569
70,562,3.287
7,562,3.102
79,562,3.076
50,562,3.007
14,562,2.986
47,562,2.984
38,562,2.964
82,562,2.924
19,562,2.895
21,562,2.679
26,562,2.674
49,562,2.663
43,562,2.635
54,562,2.614
31,562,2.609
88,562,2.588
64,562,2.587
44,562,2.551
1,562,2.549
90,562,2.509
4,562,2.463
80,562,2.436
71,562,2.39
68,562,2.374
56,562,2.369
55,562,2.344
73,562,2.303
25,562,2.259
6,562,2.206
37,562,2.181
11,562,2.161
24,562,2.125
3,562,2.116
30,562,2.11
34,562,2.107
10,562,2.094
20,562,2.012
32,562,1.996
39,562,1.936
5,562,1.921
2,562,1.848
72,562,1.821
85,562,1.821
83,562,1.781
52,562,1.759
81,562,1.662
67,562,1.615
66,562,1.57
48,562,1.568
41,562,1.563
61,562,1.563
60,562,1.561
28,562,1.542
40,562,1.444
86,562,1.429
53,562,1.424
58,562,1.423
29,562,1.389
89,562,1.386
12,562,1.306
91,562,1.294
42,562,1.232
33,562,1.179
13,562,1.172
63,562,1.167
0,562,1.155
8,562,1.135
23,562,1.125
36,562,1.029
65,562,0.903
9,562,0.892
16,562,0.854
76,562,0.623
46,562,0.61
51,562,0.574
62,562,0.546
77,562,0.513
90,2097,2.705
10,2097,2.045
70,2097,1.909
75,2097,1.798
14,2097,1.787
44,2097,1.785
26,2097,1.753
82,2097,1.712
31,2097,1.69
4,2097,1.67
64,2097,1.61
49,2097,1.604
73,2097,1.599
47,2097,1.547
56,2097,1.525
21,2097,1.523
55,2097,1.504
6,2097,1.503
7,2097,1.5
19,2097,1.48
50,2097,1.465
43,2097,1.45
24,2097,1.436
88,2097,1.417
38,2097,1.413
37,2097,1.407
25,2097,1.401
79,2097,1.353
30,2097,1.299
11,2097,1.299
3,2097,1.296
20,2097,1.287
83,2097,1.275
54,2097,1.272
34,2097,1.221
32,2097,1.215
12,2097,1.214
1,2097,1.16
81,2097,1.132
39,2097,1.101
65,2097,1.018
68,2097,1.018
86,2097,0.996
67,2097,0.965
59,2097,0.902
28,2097,0.899
52,2097,0.879
53,2097,0.856
71,2097,0.84
89,2097,0.754
48,2097,0.752
5,2097,0.751
72,2097,0.738
9,2097,0.737
61,2097,0.731
23,2097,0.72
13,2097,0.711
0,2097,0.691
87,2097,0.672
60,2097,0.66
45,2097,0.648
80,2097,0.59
41,2097,0.546
42,2097,0.544
82,1991,4.61
90,1991,4.016
64,1991,3.33
14,1991,3.035
70,1991,3.001
54,1991,2.887
5,1991,2.638
67,1991,2.531
79,1991,2.405
7,1991,2.018
47,1991,2.013
19,1991,1.573
48,1991,1.287
61,1991,1.283
75,1991,1.089
44,1991,1.022
55,1991,1.012
25,1991,0.986
10,1991,0.942
21,1991,0.905
50,1991,0.903
4,1991,0.878
31,1991,0.798
38,1991,0.74
6,1991,0.709
26,1991,0.701
83,1991,0.584
85,1991,0.547
43,1991,0.533
34,1991,0.53
1,1991,0.513
34,49,2.2
31,49,2.192
88,49,2.176
39,49,2.168
44,49,2.161
4,49,2.085
26,49,2.075
55,49,2.068
56,49,2.043
64,49,1.991
73,49,1.923
49,49,1.923
24,49,1.868
37,49,1.856
6,49,1.824
38,49,1.819
11,49,1.767
32,49,1.757
70,49,1.746
30,49,1.742
3,49,1.741
83,49,1.718
52,49,1.692
50,49,1.689
53,49,1.682
75,49,1.681
20,49,1.595
71,49,1.581
79,49,1.541
65,49,1.531
12,49,1.486
14,49,1.47
68,49,1.466
60,49,1.459
82,49,1.459
72,49,1.428
43,49,1.395
7,49,1.384
86,49,1.362
61,49,1.352
48,49,1.35
36,49,1.312
23,49,1.294
81,49,1.291
10,49,1.291
51,49,1.236
90,49,1.234
54,49,1.216
2,49,1.211
89,49,1.209
47,49,1.194
28,49,1.149
25,49,1.133
41,49,1.105
19,49,1.091
85,49,1.088
21,49,1.03
66,49,0.957
78,49,0.94
1,49,0.788
62,49,0.783
13,49,0.781
42,49,0.765
77,49,0.759
29,49,0.705
22,49,0.591
0,49,0.57
75,2229,2.698
19,2229,2.215
47,2229,2.19
44,2229,2.174
26,2229,2.172
31,2229,2.154
7,2229,2.154
73,2229,2.14
4,2229,2.132
6,2229,2.125
70,2229,2.12
50,2229,2.115
64,2229,2.099
43,2229,2.089
10,2229,2.086
38,2229,2.083
49,2229,2.058
54,2229,2.029
56,2229,2.01
37,2229,1.972
25,2229,1.927
24,2229,1.913
81,2229,1.899
32,2229,1.886
14,2229,1.839
3,2229,1.837
11,2229,1.836
30,2229,1.835
82,2229,1.798
90,2229,1.792
55,2229,1.78
34,2229,1.773
20,2229,1.698
39,2229,1.696
79,2229,1.688
5,2229,1.683
83,2229,1.673
71,2229,1.594
21,2229,1.584
88,2229,1.557
61,2229,1.536
48,2229,1.534
86,2229,1.513
68,2229,1.512
1,2229,1.499
12,2229,1.24
28,2229,1.171
53,2229,1.166
91,2229,1.165
89,2229,1.164
52,2229,1.122
72,2229,1.075
60,2229,1.067
80,2229,0.922
23,2229,0.9
41,2229,0.895
58,2229,0.877
33,2229,0.835
67,2229,0.832
65,2229,0.758
13,2229,0.714
85,2229,0.703
0,2229,0.675
36,2229,0.596
42,2229,0.577
40,2229,0.514
29,2229,0.501
85,570,0.981
44,570,0.896
91,570,0.89
4,570,0.707
20,570,0.682
52,570,0.543
4,1168,1.586
44,1168,1.427
11,1168,1.366
37,1168,1.294
31,1168,1.285
26,1168,1.282
30,1168,1.274
68,1168,1.273
3,1168,1.271
32,1168,1.204
34,1168,1.194
66,1168,1.134
6,1168,1.114
24,1168,1.099
56,1168,1.09
83,1168,1.053
39,1168,1.053
64,1168,1.043
55,1168,1.006
73,1168,0.987
23,1168,0.973
36,1168,0.935
49,1168,0.911
52,1168,0.797
88,1168,0.743
81,1168,0.713
85,1168,0.66
70,1168,0.641
12,1168,0.629
89,1168,0.612
27,1168,0.593
71,1168,0.58
65,1168,0.561
20,1168,0.538
50,1168,0.525
46,1168,0.514
70,1697,2.69
14,1697,2.616
4,1697,2.209
82,1697,2.184
83,1697,1.983
75,1697,1.913
90,1697,1.785
47,1697,1.776
79,1697,1.732
64,1697,1.673
50,1697,1.671
19,1697,1.667
44,1697,1.552
7,1697,1.513
38,1697,1.471
31,1697,1.434
6,1697,1.411
11,1697,1.383
3,1697,1.37
30,1697,1.365
58,1697,1.352
34,1697,1.33
54,1697,1.325
55,1697,1.298
26,1697,1.288
24,1697,1.249
56,1697,1.24
71,1697,1.237
39,1697,1.21
20,1697,1.193
73,1697,1.193
81,1697,1.101
85,1697,1.093
37,1697,1.054
43,1697,1.05
32,1697,0.949
18,1697,0.935
21,1697,0.934
68,1697,0.899
28,1697,0.85
49,1697,0.848
5,1697,0.832
61,1697,0.818
48,1697,0.816
1,1697,0.796
25,1697,0.744
10,1697,0.72
88,1697,0.687
76,1697,0.679
72,1697,0.668
17,1697,0.638
86,1697,0.637
89,1697,0.636
66,1697,0.596
52,1697,0.578
9,1697,0.555
84,1697,0.551
60,1697,0.547
66,2209,0.904
23,2209,0.834
26,2209,0.811
83,2209,0.74
4,2209,0.711
59,2209,0.677
86,2209,0.584
70,2209,0.558
79,2209,0.552
49,2209,0.527
80,2209,0.523
88,2179,1.639
16,2179,1.51
31,2179,1.396
70,2179,1.299
50,2179,1.252
26,2179,1.243
44,2179,1.238
55,2179,1.222
4,2179,1.209
56,2179,1.203
49,2179,1.139
14,2179,1.095
6,2179,1.06
64,2179,1.055
38,2179,1.054
79,2179,1.049
37,2179,1.034
24,2179,0.98
25,2179,0.975
74,2179,0.969
73,2179,0.921
82,2179,0.913
75,2179,0.895
32,2179,0.892
30,2179,0.87
3,2179,0.867
20,2179,0.863
61,2179,0.86
11,2179,0.859
34,2179,0.858
48,2179,0.858
81,2179,0.837
47,2179,0.775
71,2179,0.77
39,2179,0.766
19,2179,0.678
28,2179,0.677
43,2179,0.675
83,2179,0.666
54,2179,0.643
53,2179,0.628
7,2179,0.62
10,2179,0.593
27,2179,0.583
68,2179,0.56
12,2179,0.543
52,2179,0.523
50,2408,2.22
44,2408,1.971
38,2408,1.622
90,2408,1.558
70,2408,1.347
85,2408,1.275
8,2408,1.201
21,2408,1.181
82,2408,1.142
43,2408,1.076
79,2408,1.074
31,2408,0.984
14,2408,0.983
7,2408,0.894
4,2408,0.868
15,2408,0.862
56,2408,0.859
47,2408,0.85
71,2408,0.832
66,2408,0.806
1,2408,0.676
26,2408,0.626
83,2408,0.581
73,2408,0.561
31,952,1.495
64,952,1.491
44,952,1.448
4,952,1.446
26,952,1.418
56,952,1.411
55,952,1.343
37,952,1.319
50,952,1.3
11,952,1.276
30,952,1.232
54,952,1.231
32,952,1.231
3,952,1.229
70,952,1.218
73,952,1.173
6,952,1.126
71,952,1.121
24,952,1.118
38,952,1.116
49,952,1.086
34,952,1.064
82,952,1.04
15,952,1.011
20,952,1.01
75,952,0.988
39,952,0.977
81,952,0.966
88,952,0.96
66,952,0.954
7,952,0.945
85,952,0.932
83,952,0.924
47,952,0.904
41,952,0.896
14,952,0.885
19,952,0.858
36,952,0.833
68,952,0.822
79,952,0.82
89,952,0.804
67,952,0.793
61,952,0.77
48,952,0.768
90,952,0.725
43,952,0.697
52,952,0.668
23,952,0.65
33,952,0.589
72,952,0.585
65,952,0.578
60,952,0.573
28,952,0.55
86,952,0.547
12,952,0.534
2,952,0.518
53,952,0.507
15,266,1.973
